UserID,Device,Traffic_Source,Category,Visited,Product_Viewed,Added_to_Cart,Purchased
U04909,Tablet,Social,Home & Kitchen,1,1,0,0
U04910,Desktop,Paid,Books,1,1,1,0
U04911,Mobile,Email,Sports,1,1,1,1
U04912,Desktop,Social,Clothing,1,1,0,0
U04913,Desktop,Email,Sports,1,1,0,0
U04914,Desktop,Email,Sports,1,1,0,0
U04915,Desktop,Email,Sports,1,1,0,0
U04916,Mobile,Direct,Sports,1,1,0,0
U04917,Mobile,Organic,Clothing,1,1,0,0
U04918,Mobile,Organic,Home & Kitchen,1,0,0,0
U04919,Mobile,Paid,Electronics,1,1,1,1
U04920,Mobile,Email,Electronics,1,0,0,0
U04921,Desktop,Social,Electronics,1,0,0,0
U04922,Tablet,Paid,Electronics,1,1,0,0
U04923,Desktop,Organic,Home & Kitchen,1,0,0,0
U04924,Mobile,Social,Electronics,1,1,1,0
U04925,Mobile,Paid,Electronics,1,1,0,0
U04926,Desktop,Organic,Clothing,1,1,1,0
U04927,Desktop,Social,Home & Kitchen,1,1,0,0
U04928,Desktop,Paid,Clothing,1,1,0,0
U04929,Desktop,Organic,Electronics,1,1,1,0
U04930,Mobile,Organic,Home & Kitchen,1,1,0,0
U04931,Mobile,Paid,Electronics,1,1,0,0
U04932,Desktop,Email,Electronics,1,1,0,0
U04933,Mobile,Social,Clothing,1,1,1,1
U04934,Desktop,Direct,Books,1,0,0,0
U04935,Mobile,Paid,Electronics,1,1,0,0
U04936,Mobile,Paid,Sports,1,0,0,0
U04937,Mobile,Social,Clothing,1,1,0,0
U04938,Desktop,Organic,Electronics,1,1,0,0
U04939,Desktop,Organic,Home & Kitchen,1,1,1,1
U04940,Desktop,Social,Sports,1,1,1,1
U04941,Desktop,Social,Sports,1,1,1,1
U04942,Desktop,Paid,Books,1,1,1,0
U04943,Mobile,Organic,Books,1,1,0,0
U04944,Mobile,Organic,Clothing,1,1,0,0
U04945,Desktop,Organic,Books,1,1,0,0
U04946,Desktop,Paid,Clothing,1,1,1,1
U04947,Mobile,Organic,Home & Kitchen,1,1,0,0
U04948,Tablet,Paid,Clothing,1,1,0,0
U04949,Mobile,Direct,Electronics,1,1,0,0
U04950,Desktop,Email,Electronics,1,1,0,0
U04951,Desktop,Email,Clothing,1,0,0,0
U04952,Mobile,Paid,Electronics,1,1,0,0
U04953,Desktop,Organic,Books,1,0,0,0
U04954,Tablet,Organic,Sports,1,1,1,1
U04955,Desktop,Email,Home & Kitchen,1,1,1,1
U04956,Desktop,Social,Electronics,1,1,0,0
U04957,Mobile,Social,Books,1,0,0,0
U04958,Desktop,Social,Books,1,0,0,0
U04959,Mobile,Paid,Books,1,1,1,0
U04960,Desktop,Paid,Books,1,1,1,0
U04961,Mobile,Paid,Clothing,1,1,0,0
U04962,Desktop,Social,Home & Kitchen,1,1,0,0
U04963,Mobile,Direct,Books,1,0,0,0
U04964,Desktop,Social,Sports,1,1,0,0
U04965,Desktop,Organic,Electronics,1,0,0,0
U04966,Desktop,Social,Electronics,1,1,1,1
U04967,Mobile,Paid,Electronics,1,1,0,0
U04968,Mobile,Organic,Home & Kitchen,1,1,0,0
U04969,Desktop,Paid,Clothing,1,1,1,1
U04970,Desktop,Paid,Clothing,1,0,0,0
U04971,Mobile,Email,Sports,1,1,0,0
U04972,Mobile,Organic,Home & Kitchen,1,1,0,0
U04973,Desktop,Email,Sports,1,1,1,1
U04974,Mobile,Email,Books,1,1,0,0
U04975,Mobile,Paid,Books,1,0,0,0
U04976,Mobile,Organic,Clothing,1,1,1,0
U04977,Tablet,Social,Books,1,1,1,1
U04978,Desktop,Paid,Home & Kitchen,1,0,0,0
U04979,Mobile,Organic,Books,1,0,0,0
U04980,Desktop,Organic,Electronics,1,0,0,0
U04981,Mobile,Social,Electronics,1,1,0,0
U04982,Desktop,Social,Books,1,0,0,0
U04983,Desktop,Paid,Sports,1,0,0,0
U04984,Desktop,Email,Books,1,0,0,0
U04985,Desktop,Social,Electronics,1,0,0,0
U04986,Mobile,Organic,Clothing,1,1,1,0
U04987,Desktop,Paid,Clothing,1,0,0,0
U04988,Desktop,Organic,Electronics,1,1,0,0
U04989,Mobile,Organic,Sports,1,1,1,1
U04990,Tablet,Email,Sports,1,0,0,0
U04991,Desktop,Social,Clothing,1,1,0,0
U04992,Desktop,Paid,Sports,1,0,0,0
U04993,Mobile,Organic,Clothing,1,1,1,1
U04994,Desktop,Paid,Clothing,1,0,0,0
U04995,Desktop,Paid,Electronics,1,1,0,0
U04996,Desktop,Organic,Books,1,1,1,0
U04997,Mobile,Organic,Books,1,0,0,0
U04998,Tablet,Social,Electronics,1,0,0,0
U04999,Tablet,Organic,Electronics,1,1,1,1
U05000,Desktop,Social,Clothing,1,1,0,0
U05001,Desktop,Organic,Books,1,1,1,1
U05002,Mobile,Direct,Home & Kitchen,1,1,1,1
U05003,Tablet,Social,Home & Kitchen,1,1,0,0
U05004,Desktop,Email,Books,1,1,0,0
U05005,Mobile,Paid,Clothing,1,0,0,0
U05006,Mobile,Direct,Books,1,0,0,0
U05007,Desktop,Paid,Home & Kitchen,1,1,0,0
U05008,Desktop,Social,Clothing,1,1,1,0
U05009,Desktop,Paid,Books,1,1,0,0
U05010,Desktop,Social,Clothing,1,1,1,0
U05011,Tablet,Organic,Clothing,1,1,0,0
U05012,Mobile,Social,Sports,1,1,1,0
U05013,Mobile,Paid,Electronics,1,1,1,1
U05014,Desktop,Paid,Sports,1,0,0,0
U05015,Desktop,Organic,Clothing,1,0,0,0
U05016,Desktop,Social,Electronics,1,1,0,0
U05017,Tablet,Direct,Home & Kitchen,1,1,1,0
U05018,Mobile,Organic,Sports,1,1,0,0
U05019,Tablet,Organic,Home & Kitchen,1,0,0,0
U05020,Desktop,Organic,Sports,1,1,0,0
U05021,Mobile,Organic,Books,1,1,0,0
U05022,Desktop,Organic,Sports,1,1,1,0
U05023,Desktop,Direct,Sports,1,0,0,0
U05024,Desktop,Social,Electronics,1,1,0,0
U05025,Mobile,Paid,Electronics,1,1,0,0
U05026,Desktop,Social,Electronics,1,1,1,0
U05027,Desktop,Organic,Electronics,1,1,0,0
U05028,Desktop,Direct,Clothing,1,1,1,0
U05029,Mobile,Social,Electronics,1,1,0,0
U05030,Desktop,Direct,Clothing,1,1,1,1
U05031,Desktop,Paid,Books,1,1,0,0
U05032,Mobile,Paid,Books,1,0,0,0
U05033,Mobile,Organic,Electronics,1,0,0,0
U05034,Desktop,Email,Electronics,1,0,0,0
U05035,Mobile,Organic,Sports,1,1,1,0
U05036,Desktop,Organic,Books,1,1,0,0
U05037,Desktop,Social,Home & Kitchen,1,0,0,0
U05038,Desktop,Organic,Electronics,1,1,0,0
U05039,Tablet,Direct,Books,1,1,0,0
U05040,Desktop,Social,Home & Kitchen,1,1,0,0
U05041,Mobile,Email,Home & Kitchen,1,0,0,0
U05042,Tablet,Social,Books,1,0,0,0
U05043,Desktop,Direct,Home & Kitchen,1,1,1,1
U05044,Mobile,Paid,Home & Kitchen,1,1,1,1
U05045,Mobile,Organic,Books,1,0,0,0
U05046,Mobile,Organic,Home & Kitchen,1,1,0,0
U05047,Mobile,Direct,Home & Kitchen,1,0,0,0
U05048,Desktop,Organic,Home & Kitchen,1,1,1,0
U05049,Desktop,Organic,Home & Kitchen,1,1,1,0
U05050,Desktop,Organic,Clothing,1,0,0,0
U05051,Mobile,Social,Sports,1,1,0,0
U05052,Desktop,Social,Clothing,1,0,0,0
U05053,Mobile,Organic,Home & Kitchen,1,0,0,0
U05054,Tablet,Organic,Sports,1,0,0,0
U05055,Desktop,Organic,Sports,1,0,0,0
U05056,Desktop,Organic,Clothing,1,0,0,0
U05057,Mobile,Organic,Home & Kitchen,1,1,1,0
U05058,Desktop,Organic,Electronics,1,1,0,0
U05059,Desktop,Social,Clothing,1,0,0,0
U05060,Mobile,Social,Home & Kitchen,1,1,0,0
U05061,Mobile,Organic,Clothing,1,1,1,1
U05062,Tablet,Organic,Home & Kitchen,1,1,0,0
U05063,Desktop,Paid,Books,1,0,0,0
U05064,Mobile,Organic,Electronics,1,1,0,0
U05065,Mobile,Paid,Home & Kitchen,1,1,1,1
U05066,Mobile,Paid,Electronics,1,0,0,0
U05067,Mobile,Social,Sports,1,1,1,1
U05068,Tablet,Organic,Home & Kitchen,1,1,0,0
U05069,Mobile,Social,Books,1,1,1,0
U05070,Desktop,Organic,Books,1,1,1,0
U05071,Mobile,Social,Books,1,1,1,0
U05072,Mobile,Organic,Books,1,1,1,0
U05073,Desktop,Organic,Electronics,1,1,0,0
U05074,Desktop,Organic,Sports,1,1,1,0
U05075,Desktop,Email,Clothing,1,1,0,0
U05076,Tablet,Paid,Electronics,1,1,0,0
U05077,Desktop,Organic,Home & Kitchen,1,0,0,0
U05078,Mobile,Paid,Clothing,1,0,0,0
U05079,Mobile,Paid,Clothing,1,0,0,0
U05080,Desktop,Organic,Clothing,1,1,1,0
U05081,Tablet,Paid,Electronics,1,1,1,0
U05082,Mobile,Social,Electronics,1,1,0,0
U05083,Desktop,Organic,Electronics,1,0,0,0
U05084,Desktop,Organic,Clothing,1,1,1,1
U05085,Mobile,Paid,Books,1,1,0,0
U05086,Desktop,Organic,Sports,1,1,1,1
U05087,Tablet,Paid,Clothing,1,1,1,0
U05088,Desktop,Email,Electronics,1,0,0,0
U05089,Mobile,Email,Sports,1,1,1,0
U05090,Desktop,Paid,Sports,1,1,0,0
U05091,Desktop,Organic,Home & Kitchen,1,0,0,0
U05092,Tablet,Organic,Clothing,1,1,0,0
U05093,Desktop,Social,Electronics,1,0,0,0
U05094,Desktop,Email,Clothing,1,1,0,0
U05095,Desktop,Paid,Electronics,1,0,0,0
U05096,Desktop,Social,Books,1,0,0,0
U05097,Desktop,Organic,Clothing,1,1,0,0
U05098,Desktop,Paid,Home & Kitchen,1,1,0,0
U05099,Mobile,Social,Home & Kitchen,1,0,0,0
U05100,Desktop,Organic,Electronics,1,1,0,0
U05101,Desktop,Social,Books,1,0,0,0
U05102,Mobile,Paid,Sports,1,1,0,0
U05103,Mobile,Organic,Home & Kitchen,1,0,0,0
U05104,Desktop,Organic,Books,1,1,1,1
U05105,Mobile,Organic,Sports,1,0,0,0
U05106,Mobile,Organic,Books,1,0,0,0
U05107,Desktop,Organic,Clothing,1,1,1,1
U05108,Desktop,Email,Sports,1,0,0,0
U05109,Desktop,Organic,Home & Kitchen,1,1,1,1
U05110,Desktop,Organic,Clothing,1,1,1,0
U05111,Desktop,Social,Clothing,1,1,0,0
U05112,Desktop,Social,Books,1,1,0,0
U05113,Mobile,Organic,Electronics,1,1,0,0
U05114,Mobile,Organic,Books,1,0,0,0
U05115,Mobile,Social,Books,1,0,0,0
U05116,Mobile,Organic,Books,1,1,1,1
U05117,Desktop,Organic,Electronics,1,0,0,0
U05118,Tablet,Email,Books,1,1,1,0
U05119,Mobile,Organic,Sports,1,0,0,0
U05120,Desktop,Organic,Books,1,1,1,0
U05121,Tablet,Paid,Electronics,1,1,0,0
U05122,Desktop,Organic,Home & Kitchen,1,1,0,0
U05123,Mobile,Organic,Books,1,0,0,0
U05124,Mobile,Paid,Books,1,1,1,0
U05125,Mobile,Social,Sports,1,1,0,0
U05126,Mobile,Organic,Home & Kitchen,1,1,1,1
U05127,Mobile,Direct,Books,1,1,0,0
U05128,Desktop,Paid,Books,1,1,0,0
U05129,Mobile,Paid,Home & Kitchen,1,0,0,0
U05130,Desktop,Social,Clothing,1,0,0,0
U05131,Tablet,Social,Home & Kitchen,1,0,0,0
U05132,Tablet,Organic,Books,1,0,0,0
U05133,Desktop,Paid,Clothing,1,1,0,0
U05134,Desktop,Email,Books,1,0,0,0
U05135,Mobile,Organic,Electronics,1,1,1,1
U05136,Mobile,Direct,Books,1,1,0,0
U05137,Desktop,Organic,Home & Kitchen,1,1,1,0
U05138,Desktop,Paid,Books,1,0,0,0
U05139,Desktop,Paid,Clothing,1,1,1,1
U05140,Mobile,Direct,Clothing,1,1,1,0
U05141,Mobile,Paid,Clothing,1,0,0,0
U05142,Desktop,Direct,Sports,1,1,0,0
U05143,Desktop,Organic,Home & Kitchen,1,1,1,1
U05144,Desktop,Paid,Clothing,1,1,1,1
U05145,Desktop,Organic,Books,1,1,1,1
U05146,Desktop,Social,Books,1,0,0,0
U05147,Mobile,Paid,Books,1,1,0,0
U05148,Mobile,Paid,Home & Kitchen,1,0,0,0
U05149,Desktop,Organic,Sports,1,1,0,0
U05150,Desktop,Direct,Clothing,1,1,1,1
U05151,Mobile,Social,Books,1,1,0,0
U05152,Mobile,Paid,Electronics,1,0,0,0
U05153,Tablet,Organic,Electronics,1,1,0,0
U05154,Mobile,Direct,Home & Kitchen,1,1,1,0
U05155,Desktop,Organic,Sports,1,1,0,0
U05156,Mobile,Paid,Clothing,1,0,0,0
U05157,Mobile,Organic,Sports,1,1,1,1
U05158,Mobile,Organic,Sports,1,0,0,0
U05159,Desktop,Email,Sports,1,1,0,0
U05160,Desktop,Paid,Clothing,1,0,0,0
U05161,Desktop,Organic,Electronics,1,1,1,1
U05162,Desktop,Social,Clothing,1,1,1,0
U05163,Desktop,Direct,Clothing,1,1,0,0
U05164,Mobile,Organic,Electronics,1,0,0,0
U05165,Desktop,Social,Electronics,1,1,0,0
U05166,Mobile,Social,Home & Kitchen,1,1,1,1
U05167,Mobile,Email,Clothing,1,0,0,0
U05168,Tablet,Paid,Electronics,1,1,0,0
U05169,Tablet,Organic,Clothing,1,1,1,0
U05170,Desktop,Paid,Home & Kitchen,1,1,0,0
U05171,Mobile,Organic,Electronics,1,1,0,0
U05172,Tablet,Email,Books,1,0,0,0
U05173,Tablet,Email,Electronics,1,0,0,0
U05174,Tablet,Social,Books,1,0,0,0
U05175,Desktop,Paid,Clothing,1,1,1,1
U05176,Mobile,Social,Sports,1,1,1,1
U05177,Desktop,Organic,Clothing,1,1,0,0
U05178,Desktop,Paid,Home & Kitchen,1,0,0,0
U05179,Mobile,Social,Books,1,0,0,0
U05180,Desktop,Email,Sports,1,1,1,1
U05181,Mobile,Paid,Sports,1,1,1,1
U05182,Desktop,Social,Clothing,1,1,0,0
U05183,Tablet,Paid,Sports,1,1,0,0
U05184,Desktop,Social,Clothing,1,0,0,0
U05185,Desktop,Paid,Clothing,1,1,0,0
U05186,Mobile,Direct,Clothing,1,1,0,0
U05187,Mobile,Social,Home & Kitchen,1,1,0,0
U05188,Mobile,Email,Clothing,1,0,0,0
U05189,Desktop,Social,Clothing,1,1,1,1
U05190,Tablet,Organic,Sports,1,1,0,0
U05191,Desktop,Organic,Sports,1,0,0,0
U05192,Desktop,Social,Electronics,1,1,1,0
U05193,Mobile,Organic,Sports,1,1,1,0
U05194,Tablet,Organic,Sports,1,1,1,1
U05195,Tablet,Organic,Sports,1,1,1,1
U05196,Mobile,Social,Electronics,1,0,0,0
U05197,Desktop,Organic,Clothing,1,1,1,1
U05198,Mobile,Organic,Clothing,1,1,1,0
U05199,Mobile,Organic,Clothing,1,1,1,1
U05200,Mobile,Paid,Clothing,1,1,0,0
U05201,Desktop,Paid,Books,1,1,0,0
U05202,Tablet,Paid,Clothing,1,1,1,1
U05203,Desktop,Organic,Electronics,1,1,0,0
U05204,Mobile,Social,Electronics,1,0,0,0
U05205,Mobile,Social,Home & Kitchen,1,1,0,0
U05206,Mobile,Organic,Books,1,1,1,0
U05207,Desktop,Organic,Home & Kitchen,1,0,0,0
U05208,Mobile,Organic,Clothing,1,1,0,0
U05209,Desktop,Direct,Sports,1,1,0,0
U05210,Desktop,Organic,Books,1,0,0,0
U05211,Desktop,Organic,Home & Kitchen,1,1,0,0
U05212,Desktop,Social,Clothing,1,1,1,1
U05213,Desktop,Email,Electronics,1,1,1,0
U05214,Mobile,Social,Sports,1,0,0,0
U05215,Tablet,Social,Books,1,0,0,0
U05216,Mobile,Organic,Books,1,0,0,0
U05217,Mobile,Direct,Home & Kitchen,1,1,1,1
U05218,Mobile,Paid,Electronics,1,1,1,1
U05219,Desktop,Organic,Sports,1,0,0,0
U05220,Desktop,Organic,Sports,1,0,0,0
U05221,Desktop,Organic,Home & Kitchen,1,0,0,0
U05222,Mobile,Paid,Books,1,1,1,1
U05223,Mobile,Paid,Books,1,1,0,0
U05224,Desktop,Email,Electronics,1,0,0,0
U05225,Mobile,Paid,Electronics,1,1,1,1
U05226,Desktop,Organic,Clothing,1,0,0,0
U05227,Desktop,Direct,Books,1,1,1,0
U05228,Desktop,Social,Electronics,1,0,0,0
U05229,Desktop,Social,Books,1,0,0,0
U05230,Mobile,Paid,Home & Kitchen,1,1,0,0
U05231,Mobile,Organic,Clothing,1,0,0,0
U05232,Desktop,Email,Books,1,1,1,0
U05233,Tablet,Organic,Electronics,1,1,0,0
U05234,Desktop,Social,Clothing,1,1,1,1
U05235,Mobile,Email,Clothing,1,0,0,0
U05236,Desktop,Paid,Sports,1,1,0,0
U05237,Mobile,Organic,Electronics,1,0,0,0
U05238,Desktop,Direct,Clothing,1,1,0,0
U05239,Tablet,Paid,Clothing,1,0,0,0
U05240,Mobile,Organic,Electronics,1,1,0,0
U05241,Desktop,Social,Sports,1,1,0,0
U05242,Mobile,Email,Books,1,1,0,0
U05243,Desktop,Social,Electronics,1,1,1,0
U05244,Desktop,Paid,Sports,1,1,0,0
U05245,Mobile,Organic,Home & Kitchen,1,1,0,0
U05246,Desktop,Email,Books,1,1,0,0
U05247,Mobile,Organic,Clothing,1,1,1,1
U05248,Desktop,Paid,Home & Kitchen,1,1,1,0
U05249,Desktop,Paid,Sports,1,1,0,0
U05250,Desktop,Organic,Electronics,1,0,0,0
U05251,Desktop,Organic,Books,1,0,0,0
U05252,Desktop,Social,Electronics,1,1,1,1
U05253,Desktop,Organic,Home & Kitchen,1,1,0,0
U05254,Desktop,Paid,Clothing,1,1,0,0
U05255,Desktop,Organic,Electronics,1,1,0,0
U05256,Mobile,Email,Books,1,0,0,0
U05257,Desktop,Paid,Home & Kitchen,1,1,0,0
U05258,Mobile,Direct,Sports,1,0,0,0
U05259,Desktop,Paid,Clothing,1,1,0,0
U05260,Desktop,Email,Electronics,1,0,0,0
U05261,Mobile,Paid,Books,1,1,0,0
U05262,Desktop,Email,Electronics,1,0,0,0
U05263,Desktop,Paid,Electronics,1,1,1,1
U05264,Desktop,Organic,Books,1,0,0,0
U05265,Mobile,Organic,Sports,1,1,0,0
U05266,Mobile,Organic,Home & Kitchen,1,0,0,0
U05267,Mobile,Paid,Home & Kitchen,1,0,0,0
U05268,Desktop,Social,Home & Kitchen,1,1,0,0
U05269,Tablet,Organic,Books,1,1,1,1
U05270,Desktop,Social,Books,1,1,1,0
U05271,Tablet,Social,Electronics,1,1,1,0
U05272,Mobile,Organic,Clothing,1,0,0,0
U05273,Mobile,Social,Home & Kitchen,1,0,0,0
U05274,Desktop,Social,Sports,1,1,0,0
U05275,Desktop,Organic,Electronics,1,1,1,0
U05276,Mobile,Social,Books,1,0,0,0
U05277,Desktop,Paid,Home & Kitchen,1,0,0,0
U05278,Desktop,Paid,Electronics,1,1,0,0
U05279,Desktop,Paid,Electronics,1,1,0,0
U05280,Mobile,Paid,Books,1,1,1,0
U05281,Mobile,Social,Home & Kitchen,1,1,0,0
U05282,Mobile,Organic,Sports,1,1,0,0
U05283,Mobile,Social,Electronics,1,0,0,0
U05284,Mobile,Organic,Books,1,0,0,0
U05285,Mobile,Organic,Books,1,0,0,0
U05286,Mobile,Paid,Clothing,1,1,1,1
U05287,Mobile,Paid,Books,1,1,0,0
U05288,Desktop,Organic,Sports,1,1,1,1
U05289,Mobile,Organic,Home & Kitchen,1,1,0,0
U05290,Mobile,Organic,Home & Kitchen,1,1,1,1
U05291,Tablet,Email,Clothing,1,0,0,0
U05292,Desktop,Paid,Clothing,1,0,0,0
U05293,Tablet,Paid,Books,1,1,0,0
U05294,Mobile,Paid,Electronics,1,1,0,0
U05295,Tablet,Organic,Clothing,1,1,1,1
U05296,Desktop,Direct,Books,1,0,0,0
U05297,Mobile,Organic,Clothing,1,0,0,0
U05298,Tablet,Social,Home & Kitchen,1,1,0,0
U05299,Desktop,Social,Home & Kitchen,1,0,0,0
U05300,Mobile,Organic,Sports,1,1,0,0
U05301,Mobile,Direct,Clothing,1,0,0,0
U05302,Mobile,Paid,Home & Kitchen,1,0,0,0
U05303,Mobile,Direct,Electronics,1,1,1,0
U05304,Desktop,Organic,Electronics,1,1,1,0
U05305,Mobile,Paid,Electronics,1,0,0,0
U05306,Tablet,Direct,Electronics,1,0,0,0
U05307,Mobile,Organic,Clothing,1,0,0,0
U05308,Tablet,Organic,Clothing,1,1,0,0
U05309,Desktop,Paid,Clothing,1,0,0,0
U05310,Mobile,Email,Electronics,1,1,0,0
U05311,Desktop,Email,Home & Kitchen,1,1,1,0
U05312,Desktop,Organic,Home & Kitchen,1,0,0,0
U05313,Desktop,Organic,Electronics,1,0,0,0
U05314,Desktop,Organic,Electronics,1,0,0,0
U05315,Desktop,Paid,Sports,1,1,0,0
U05316,Tablet,Social,Books,1,1,0,0
U05317,Mobile,Organic,Books,1,1,0,0
U05318,Desktop,Social,Home & Kitchen,1,1,0,0
U05319,Desktop,Paid,Clothing,1,1,1,1
U05320,Mobile,Email,Home & Kitchen,1,1,1,1
U05321,Desktop,Social,Electronics,1,1,0,0
U05322,Tablet,Social,Books,1,0,0,0
U05323,Desktop,Organic,Sports,1,1,1,1
U05324,Mobile,Organic,Sports,1,1,0,0
U05325,Tablet,Organic,Electronics,1,1,0,0
U05326,Tablet,Paid,Books,1,0,0,0
U05327,Mobile,Paid,Clothing,1,1,1,1
U05328,Mobile,Direct,Electronics,1,0,0,0
U05329,Desktop,Paid,Clothing,1,0,0,0
U05330,Mobile,Direct,Home & Kitchen,1,1,0,0
U05331,Mobile,Paid,Clothing,1,1,1,0
U05332,Mobile,Email,Home & Kitchen,1,1,0,0
U05333,Mobile,Organic,Clothing,1,1,0,0
U05334,Desktop,Organic,Home & Kitchen,1,1,0,0
U05335,Mobile,Organic,Sports,1,0,0,0
U05336,Mobile,Organic,Clothing,1,0,0,0
U05337,Tablet,Paid,Books,1,1,0,0
U05338,Desktop,Direct,Clothing,1,1,1,1
U05339,Desktop,Paid,Books,1,0,0,0
U05340,Desktop,Direct,Home & Kitchen,1,1,0,0
U05341,Desktop,Organic,Sports,1,0,0,0
U05342,Mobile,Organic,Books,1,0,0,0
U05343,Desktop,Organic,Books,1,1,0,0
U05344,Desktop,Organic,Sports,1,1,0,0
U05345,Tablet,Paid,Books,1,1,0,0
U05346,Tablet,Social,Clothing,1,1,1,0
U05347,Desktop,Organic,Clothing,1,0,0,0
U05348,Desktop,Organic,Electronics,1,0,0,0
U05349,Mobile,Paid,Electronics,1,0,0,0
U05350,Desktop,Paid,Books,1,0,0,0
U05351,Desktop,Paid,Electronics,1,1,1,1
U05352,Mobile,Social,Sports,1,1,0,0
U05353,Desktop,Organic,Clothing,1,0,0,0
U05354,Mobile,Organic,Sports,1,0,0,0
U05355,Desktop,Paid,Sports,1,0,0,0
U05356,Tablet,Organic,Books,1,1,1,1
U05357,Desktop,Social,Books,1,1,1,0
U05358,Mobile,Organic,Books,1,1,0,0
U05359,Desktop,Paid,Sports,1,1,0,0
U05360,Mobile,Paid,Home & Kitchen,1,1,0,0
U05361,Mobile,Organic,Sports,1,0,0,0
U05362,Mobile,Organic,Clothing,1,0,0,0
U05363,Tablet,Social,Electronics,1,1,1,1
U05364,Desktop,Email,Sports,1,1,0,0
U05365,Desktop,Direct,Books,1,1,1,1
U05366,Desktop,Direct,Home & Kitchen,1,1,0,0
U05367,Desktop,Organic,Home & Kitchen,1,1,0,0
U05368,Desktop,Organic,Clothing,1,1,1,0
U05369,Desktop,Organic,Home & Kitchen,1,1,1,1
U05370,Mobile,Organic,Books,1,0,0,0
U05371,Desktop,Social,Home & Kitchen,1,0,0,0
U05372,Desktop,Email,Clothing,1,1,1,1
U05373,Mobile,Organic,Sports,1,1,1,1
U05374,Desktop,Paid,Home & Kitchen,1,1,1,0
U05375,Desktop,Organic,Books,1,1,0,0
U05376,Desktop,Social,Electronics,1,1,1,0
U05377,Mobile,Organic,Electronics,1,1,1,1
U05378,Mobile,Organic,Books,1,0,0,0
U05379,Desktop,Direct,Clothing,1,1,1,1
U05380,Mobile,Organic,Sports,1,1,1,0
U05381,Mobile,Paid,Home & Kitchen,1,1,0,0
U05382,Tablet,Email,Sports,1,0,0,0
U05383,Desktop,Social,Clothing,1,0,0,0
U05384,Mobile,Organic,Home & Kitchen,1,0,0,0
U05385,Desktop,Organic,Sports,1,1,0,0
U05386,Desktop,Direct,Home & Kitchen,1,1,1,1
U05387,Desktop,Organic,Books,1,1,0,0
U05388,Desktop,Organic,Books,1,1,1,1
U05389,Mobile,Social,Books,1,0,0,0
U05390,Mobile,Organic,Sports,1,1,0,0
U05391,Desktop,Paid,Home & Kitchen,1,1,0,0
U05392,Tablet,Organic,Sports,1,1,1,0
U05393,Mobile,Direct,Home & Kitchen,1,0,0,0
U05394,Mobile,Social,Clothing,1,1,0,0
U05395,Mobile,Paid,Home & Kitchen,1,1,1,1
U05396,Desktop,Organic,Sports,1,1,0,0
U05397,Mobile,Organic,Books,1,1,0,0
U05398,Mobile,Organic,Books,1,0,0,0
U05399,Desktop,Social,Sports,1,0,0,0
U05400,Tablet,Social,Electronics,1,1,1,1
U05401,Mobile,Social,Home & Kitchen,1,1,1,0
U05402,Desktop,Social,Books,1,0,0,0
U05403,Mobile,Organic,Clothing,1,1,0,0
U05404,Mobile,Paid,Books,1,1,1,0
U05405,Mobile,Organic,Electronics,1,1,1,0
U05406,Mobile,Social,Home & Kitchen,1,1,0,0
U05407,Mobile,Social,Electronics,1,1,1,0
U05408,Tablet,Social,Sports,1,1,0,0
U05409,Tablet,Paid,Clothing,1,1,1,1
U05410,Mobile,Paid,Electronics,1,0,0,0
U05411,Desktop,Direct,Home & Kitchen,1,1,0,0
U05412,Mobile,Social,Home & Kitchen,1,1,1,0
U05413,Desktop,Paid,Clothing,1,1,0,0
U05414,Desktop,Paid,Books,1,1,1,1
U05415,Tablet,Social,Home & Kitchen,1,1,0,0
U05416,Mobile,Paid,Clothing,1,1,1,1
U05417,Desktop,Paid,Home & Kitchen,1,1,1,0
U05418,Mobile,Social,Home & Kitchen,1,1,0,0
U05419,Mobile,Paid,Sports,1,1,1,1
U05420,Mobile,Email,Home & Kitchen,1,1,1,1
U05421,Desktop,Organic,Home & Kitchen,1,1,1,1
U05422,Desktop,Email,Books,1,1,1,0
U05423,Desktop,Paid,Clothing,1,0,0,0
U05424,Desktop,Organic,Home & Kitchen,1,1,0,0
U05425,Mobile,Organic,Home & Kitchen,1,1,0,0
U05426,Desktop,Paid,Clothing,1,1,1,1
U05427,Desktop,Social,Electronics,1,0,0,0
U05428,Desktop,Organic,Electronics,1,0,0,0
U05429,Desktop,Social,Home & Kitchen,1,1,0,0
U05430,Desktop,Paid,Sports,1,1,0,0
U05431,Desktop,Social,Electronics,1,0,0,0
U05432,Desktop,Email,Clothing,1,0,0,0
U05433,Mobile,Direct,Books,1,1,0,0
U05434,Desktop,Organic,Books,1,1,1,0
U05435,Mobile,Social,Sports,1,1,0,0
U05436,Desktop,Organic,Sports,1,1,0,0
U05437,Tablet,Organic,Home & Kitchen,1,0,0,0
U05438,Mobile,Social,Electronics,1,1,1,1
U05439,Mobile,Organic,Home & Kitchen,1,0,0,0
U05440,Desktop,Paid,Clothing,1,1,0,0
U05441,Mobile,Paid,Electronics,1,0,0,0
U05442,Desktop,Direct,Clothing,1,0,0,0
U05443,Mobile,Email,Electronics,1,0,0,0
U05444,Tablet,Social,Clothing,1,0,0,0
U05445,Mobile,Paid,Home & Kitchen,1,1,1,0
U05446,Mobile,Direct,Home & Kitchen,1,1,0,0
U05447,Desktop,Email,Books,1,0,0,0
